120, 15, 0.05383147333197526, 0.05258346238318545, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 12, 6, 9, 7, 0, 2, 10, 13, 14, 4, 8, 11
124, 15, 0.05383147333197526, 0.03462027593697292, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 12, 6, 7, 9, 0, 2, 10, 13, 4, 14, 8, 11
128, 15, 0.05383147333197526, 0.03462027593697292, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 12, 6, 7, 9, 0, 2, 10, 13, 4, 14, 8, 11
132, 15, 0.05383147333197526, 0.0446034104471077, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
136, 15, 0.05383147333197526, 0.028397634500712428, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 10, 13, 14, 4, 8, 11
140, 15, 0.05383147333197526, 0.047783820101494234, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
144, 15, 0.05383147333197526, 0.028737068254643103, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
148, 15, 0.05383147333197526, 0.04489367173049195, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
152, 15, 0.05383147333197526, 0.0446034104471077, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
156, 15, 0.05383147333197526, 0.04049004405407163, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
160, 15, 0.05383147333197526, 0.04379098561484346, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
164, 15, 0.05383147333197526, 0.027253700776760943, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 11, 8
168, 15, 0.05383147333197526, 0.047859963696050986, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 10, 13, 4, 14, 8, 11
172, 15, 0.05383147333197526, 0.047859963696050986, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 10, 13, 4, 14, 8, 11
176, 15, 0.05383147333197526, 0.04379098561484346, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
180, 15, 0.05383147333197526, 0.04570930622961201, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 12, 6, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
184, 15, 0.05383147333197526, 0.0438428969804069, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 1, 3, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
188, 15, 0.05383147333197526, 0.045721314597612354, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 12, 6, 7, 9, 0, 13, 2, 10, 4, 14, 8, 11
192, 15, 0.05383147333197526, 0.050694779856960054, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 6, 5, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11
