320, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
324, 15, 0.005307117747741269, 0.004702325198917804, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 10, 3, 0, 9, 4, 5, 8, 13, 6
328, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
332, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
336, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
340, 15, 0.005307117747741269, 0.00504655398866073, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 7, 2, 1, 14, 11, 12, 3, 10, 0, 9, 4, 5, 8, 13, 6
344, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
348, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
352, 15, 0.005307117747741269, 0.00319936390996876, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 7, 1, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
356, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
360, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
364, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
368, 15, 0.005307117747741269, 0.004532887092880125, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 12, 14, 11, 3, 10, 0, 9, 4, 5, 13, 8, 6
372, 15, 0.005307117747741269, 0.0046066051248302275, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 13, 8, 6
376, 15, 0.005307117747741269, 0.003545909086220609, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 9, 5, 4, 8, 13, 6
380, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
384, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
388, 15, 0.005307117747741269, 0.004624530105277038, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 1, 2, 14, 7, 11, 12, 3, 10, 0, 9, 4, 5, 8, 13, 6
392, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
396, 15, 0.005307117747741269, 0.004702325198917804, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 10, 3, 0, 9, 4, 5, 8, 13, 6
400, 15, 0.005307117747741269, 0.004647152581842671, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 12, 14, 11, 3, 10, 0, 9, 4, 5, 8, 13, 6
404, 15, 0.005307117747741269, 0.004647152581842671, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 12, 14, 11, 3, 10, 0, 9, 4, 5, 8, 13, 6
408, 15, 0.005307117747741269, 0.004458643963307006, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 12, 14, 11, 3, 0, 10, 9, 4, 5, 8, 13, 6
412, 15, 0.005307117747741269, 0.003545909086220609, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 9, 5, 4, 8, 13, 6
416, 15, 0.005307117747741269, 0.003545909086220609, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 9, 5, 4, 8, 13, 6
420, 15, 0.005307117747741269, 0.004647152581842671, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 12, 14, 11, 3, 10, 0, 9, 4, 5, 8, 13, 6
424, 15, 0.005307117747741269, 0.0033393537919826277, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 12, 11, 3, 10, 9, 0, 4, 5, 8, 13, 6
428, 15, 0.005307117747741269, 0.004784866491425236, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 11, 14, 12, 3, 10, 0, 9, 4, 5, 8, 13, 6
432, 15, 0.005307117747741269, 0.005227037778044946, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 1, 2, 7, 14, 11, 12, 3, 10, 0, 9, 4, 5, 8, 13, 6
436, 15, 0.005307117747741269, 0.004702325198917804, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 10, 3, 0, 9, 4, 5, 8, 13, 6
440, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
444, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
448, 15, 0.005307117747741269, 0.004702325198917804, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 10, 3, 0, 9, 4, 5, 8, 13, 6
452, 15, 0.005307117747741269, 0.004879467638530297, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 9, 4, 13, 5, 8, 6
456, 15, 0.005307117747741269, 0.005216542969410226, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 0, 10, 9, 4, 5, 8, 13, 6
460, 15, 0.005307117747741269, 0.004702325198917804, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 10, 3, 0, 9, 4, 5, 8, 13, 6
464, 15, 0.005307117747741269, 0.003545909086220609, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 9, 5, 4, 8, 13, 6
468, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
472, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
476, 15, 0.005307117747741269, 0.004724665818574032, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
480, 15, 0.005307117747741269, 0.004200842289141583, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 11, 14, 12, 3, 10, 0, 4, 9, 5, 8, 13, 6
484, 15, 0.005307117747741269, 0.003328469111881883, 2, 1, 7, 14, 11, 3, 12, 10, 0, 9, 4, 5, 8, 13, 6, 2, 1, 7, 14, 11, 12, 3, 10, 9, 0, 4, 5, 8, 13, 6
